source_text,target_text,language_pair,split,source_lang,target_lang,data_source
"Pag-a-appreciate: Anuman ang sitwasyon, ang mga mag-aappreciate ay hindi tunay na pag-aappreciate sa anumang bagay na maaaring mangyari sa karanasan ng customer.","Pangaro hin pasaylo: Anoman an kahimtang, maghahalad ako hin tinuod nga pangaro hin pasaylo ha anoman nga kakurian nga bangin naeksperyensyahan han kustomer.",war-tgl,train,tgl,war,alpaca
Ang mga antas ng pagbabayad ay kasangkot sa paggamot.,An mga lebel nga pag-ihap nag-uupod han gamot.,war-tgl,train,tgl,war,alpaca
pwede ba akong makausap sa iyo ng limang minuto lang?,pwede ba ako makaistorya ha imo hin lima ka minutos la?,,train,tgl,war,conversational
"Dahil sa kagyat at kahalagahan ng sitwasyon, ang mga ginsariano ay inirerekumenda na ang mga manggagawa ay nag-iingat at pagkatapos ay nagsimulang mag-imbita sa mga pitad upang maibalik ang mga pintuan sa mga patay.","Nasabtan ko an pagkaapurado ngan pagkaimportante han kahimtang, salit ginsarihan ko anay nga pakalmahon an gumaramit ngan katapos nagtikang ako paggiya ha iya ha mga pitad basi mabawi an ginpara nga file.",war-tgl,train,tgl,war,alpaca
"ang gawaing ito ay nagpapabuti sa pag-aaralan ng bilang, pag-alaman ng kulay, pagbabasa, at pagsunod sa mga tagubilin.","ini nga buruhaton nagpapauswag han pag-ihap, pagkilala han kolor, pagbasa, ngan pagsunod han mga direksyon.",war-tgl,train,tgl,war,alpaca
"ito ay nagresulta sa isang pagtaas sa produksyon at paghahatid ng gas, na nagreresulta sa mas mataas na gastos sa enerhiya para sa mga huling gumagamit.","nagtutugot ini hin pag-umento han produksyon ngan pagdara hin gas, nga nagriresulta hin mas hamubo nga gastos ha enerhiya para han mga katapusan nga mga gumaramit.",war-tgl,train,tgl,war,alpaca
"I-install ang mga pinggan sa ibabaw ng lababo: Sa halip na i-install ang mga pinggan sa labas ng lababo, isaalang-alang ang pag-install ng mga pinggan sa ibabaw ng lababo gamit ang rack ng pinggan","Pamara an mga pinggan ha bawbaw han lababo: Imbes nga magbutang hin basa nga mga pinggan ha lababo, hunahunaa an pagpamara hito ha bawbaw han lababo gamit an rack han pinggan",war-tgl,train,tgl,war,alpaca
"Kaya, ang pinaka-malamang na anyo ng pagpapahayag ay: ""Gamitin ang aklat na aking binabasa"".","Sanglit, an tama nga porma han tudling amo ini: ""Usa ini nga libro nga akon ginbasa.""",war-tgl,train,tgl,war,alpaca
"nahuyup ang hangin, at umaawit ang mga ibon.","nahuyop an hangin, nagkakanta an mga tamsi .",war-tgl,train,tgl,war,alpaca
"Maaari kang magluto ng mga tinapay na may mga cones, ruso at sage o mga susan na may mga halaman dito","Mahimo kamo magtanom hin mga bukad nga cone, ruso nga sage o mga Susan nga itom an mata dinhi",war-tgl,train,tgl,war,alpaca
"Ang mga ito ay kadalasang nagsasangkot sa pagpigil sa pagbabayad at pagpigil sa mga kalayaan ng sibilyan tulad ng kalayaan sa pagpapahayag, pagsasalita, at sa press","Agsob nga nag-uupod ini han pagpugong han pagkontra ngan pagpugong han mga kagawasan sibil sugad han kagawasan ha pagpahayag, pagtirok, ngan prensa",war-tgl,train,tgl,war,alpaca
"""Pagpahilom han Tamsi ni Nagkakanta"".","""Pagpahilom han Tamsi nga Nagkakanta"".",war-tgl,train,tgl,war,alpaca
Tinulungan niya ang matandang babae na magbitbit ng kanyang mga pinamili mula sa palengke.,Ginbuligan niya an lagas nga babaye nga magbitbit han iya mga pinamalit tikang ha merkado.,war-tgl,test,tgl,war,alpaca
Ano ang pinaka-publicised na bahagi ng iyong trabaho?,Ano an pinakamapulsanon nga bahin han imo trabaho?,war-tgl,train,tgl,war,alpaca
Si Mang Palabyo ay mahal pa rin,Hi Mano Palabyo mahal la gihapon,,train,tgl,war,conversational
Ang mga pangunahing gawain ng isang sistema ng relasyon na pamamahala ng data ay ang mga sumusunod: 1.,"An panguna nga mga buruhaton han usa nga sistema han pagdumara han relasyonal nga datos amo an:

1.",war-tgl,train,tgl,war,alpaca
Pag-eehersisyo: Ang isang mahusay na paraan upang maiwasan ang stress ay ang regular na pisikal na aktibidad,Pag-ehersisyo: Usa pa nga maopay nga paagi ha pag-iban han tensyon amo an regular nga pisikal nga aktibidad,war-tgl,train,tgl,war,alpaca
hiya/hiya/ini makadto - makadto kami .,"hiya/hiya/ini makadto
- makadto kami .",war-tgl,train,tgl,war,alpaca
Alamin ang posibleng problema sa internet at pagkatapos ay mag-suggest ng solusyon.,Hibaroi an posible nga problema ha internet ngan katapos magsuhestyon hin solusyon.,war-tgl,train,tgl,war,alpaca
ringtone: isang melodia o pagkakasunud-sunod ng mga elektronikong tunog na nagpapahayag ng isang tawag o mensahe.,ringtone: usa nga melodiya o pagkasunod-sunod han elektroniko nga mga tono ha pagpasabot hin tiarabot nga tawag o mensahe .,war-tgl,train,tgl,war,alpaca
"Gumawa ng isang kuwento na may kinalaman sa mga sumusunod na paksa: mga leon, tigre, at mga hayop.","Paghimo hin pag-istorya nga nag-uupod han masunod nga mga topiko: mga leon, tigre, ngan oso.",war-tgl,train,tgl,war,alpaca
Nakakaramdam talaga ako ng labis na kaligayahan tuwing nakikita ko ang pag-unlad ng ating maliit na baryo,Nakakaabat gud ako hin labis nga kalipay kada nakikita ko an pag-uswag han aton gutiay nga baryo,,train,tgl,war,conversational
ano iyong nasa loob ng kahon,anya iton aada ha sulod han kahon,,train,tgl,war,conversational
"Naglagay ng isang listahan ng mga lungsod, gumawa ng isang listahan ng mga bansang kasama nila.","Gintagan hin lista han mga syudad, paghimo hin lista han ira katugbang nga mga nasud.",war-tgl,train,tgl,war,alpaca
Panhugas o espongha .,Panhugas o espongha .,war-tgl,train,tgl,war,alpaca
"Maaari niyang bisitahin ang iba't ibang mga website at basahin ang mga artikulo, manood ng mga video, at makipag-usap sa mga tao mula sa buong mundo.","Mahimo hiya bumisita ha iba-iba nga website ngan magbasa hin mga artikulo, magkinita hin mga video, ngan makig-upod ha mga tawo tikang ha bug-os nga kalibotan.",war-tgl,train,tgl,war,alpaca
Natuwa Ang Buong Klase Nang Ipaalam Na Walang Pasok Bukas Dahil Sa Anibersaryo Ng Paaralan.,Nalipay An Bug-Os Nga Klase Han Ginpahibaro Nga Waray Pasok Buwas Tungod Han Anibersaryo Han Eskwelahan.,,val,tgl,war,conversational
"Ang mga hayop na pinapang-aalaga ay maaaring tumagal ng panahon, at ang mga tag-iya ay dapat na handang maglaan ng panahon at pagsisikap sa pag-aalaga.","An mga hayop nga inataman mahimo liwat makaubos hin panahon, ngan an mga tag-iya kinahanglan magin andam ha paghatag hin panahon ngan pangalimbasog ha pag-ataman hito.",war-tgl,train,tgl,war,alpaca
"1920: Ang mga bomba na may mga libong higot na mga bitamina ay naging isang pangunahing gamit, na nagdaragdag ng parehong kahusayan at buhay.","1920: An mga bombilya nga mayda mga linukot nga mga higot in nagin kaylap nga gin-gamit, nga nagdugang han pareho nga kahusayan ngan kinabuhi.",war-tgl,train,tgl,war,alpaca
Ang kaniyang buhok ay puti at ang kaniyang mga mata ay puti.,May-ada hiya hilaba ngan maitom nga buhok ngan nakakatusok nga asul nga mga mata.,war-tgl,train,tgl,war,alpaca
Wala Lang Akong Ginagawa.,Waray Ko La Ginbubuhat.,,train,tgl,war,conversational
"""Kapoy na ako kung hindi ako mag-iingat, ako ay maaaring tumayo sa Amerika sa isang dekada at kailangan pa ng pag-inom kahuman!""","""Kapoy na ako hin duro, pwede ako kumaturog hin usa ka dekada ngan kinahanglan pa hin pag-inom kahuman!""",war-tgl,train,tgl,war,alpaca
"Nag-aaral siya araw-araw, at sa lalong madaling panahon ay pinalalaki niya ang kanyang distansya at pag-iipon.","Nagbabansay hiya kada adlaw, hinay-hinay nga nadudugangan an iya distansya ngan pagpailob.",war-tgl,val,tgl,war,alpaca
sindihan mo na lang ang radyo para mayroon tayong naririnig na mga balita habang tayo ay naglilinis ng bahay,pakasli nala an radyo basi mayda naton mababati nga mga sumat habang kita naglilinis han balay,,train,tgl,war,conversational
Hindi niya sinasadyang mabangga ang isang sasakyan habang siya ay umaatras mula sa paradahan,Diri niya tinuyo nga mabunggo an usa nga sarakyan samtang nag-aatras hiya tikang ha paradahan,,train,tgl,war,conversational
"Sapagkat nalalaman ng Diyos na kapag kayo'y kumain noon ay mabubuksan ang inyong mga mata, at kayo'y magiging kagaya ng Diyos, na nakakakilala ng mabuti at masama.â€","Ginsiring ito han Dyos kay maaram hiya nga kon kumaon kamo han bunga, masusugad kamo han Dyos, ngan makakasabot kamo han maupay ngan han maraot.â€",,val,tgl,war,conversational
Maaari bang maglakad tayo sa isang proyekto at magtrabaho sa isang proseso at gamitin ang mga ito mula sa ideya hanggang sa pagpapatupad?,Pwede ba niyo kami ig-walk ha usa nga proyekto nga iyo gintrabahoan ngan an proseso nga iyo gin-gamit tikang ha ideya ngadto ha pagpatuman?,war-tgl,train,tgl,war,alpaca
Ang mga kabataan ay lalo na nagustuhan ng Homebot ang kanilang pagiging matalino sa mga guro.,Naruyagan gud han kabataan nga hi Homebot an ira kabulig nga magturutdo.,war-tgl,train,tgl,war,alpaca
Mag-inom ng tubig sa loob ng 30 minuto,Pabay-i nga mag-amar hin mga 30 ka minuto,war-tgl,train,tgl,war,alpaca
"Lumikha ng isang bag na may hashtag na ""mixbuffet"".","Paghimo hin bag-o nga putahe nga may hashtag nga ""mixbuffet"".",war-tgl,train,tgl,war,alpaca
"Ngunit kung hindi siya nag-aalala at hindi siya nakikitang malayo, siya ay bababa sa mga mata at hindi na mag-aani at hindi na mag-aani.","Pero kada pag-atentar niya pagdalagan hin hirayo, nauubusan hiya hin ginhawa ngan baga hin mabubuto na an iya kasingkasing.",war-tgl,train,tgl,war,alpaca
hinintay ko ang bus ng kalahating oras ngunit palaging puno ang dumadaan sa harapan.,ginhulat ko an bus hin tunga ha oras kundi puno pirme an naagi ha atubangan.,,train,tgl,war,conversational
Ang pinakamainam na paraan upang malaman ang mga limitasyon sa klase ng sasakyan sa isang partikular na suburban na kalsada ay sa pamamagitan ng pagbisita sa mga carpet-cleaning cartel o sa mga lokal na awtoridad,An gimaopayi nga paagi ha paghibaro han limitasyon han kalaksi ha espisipiko nga kalsada ha suburban amo an pagkita kon may nakapaskil nga mga karatola o pakiistorya ha lokal nga mga awtoridad,war-tgl,train,tgl,war,alpaca
Gumawa ng transcript para sa 5 minutong podcast na kung saan ang pag-aghat ay ibibigay,Paghimo hin transkripsyon para hin 5 ka minuto nga podcast nga mayda ginhatag nga pag-aghat,war-tgl,train,tgl,war,alpaca
Hintayin mo muna ako riyan sa may gate dahil mayroon pa akong papapirmahan kay sir doon sa opisina,Hulta la anay ako dida han may gate kay mayda pa ako papapirmahan kan sir didto ha opisina,,train,tgl,war,conversational
Inihanda ko na ang iyong paboritong baon sa ibabaw ng mesa kaya huwag na huwag mong kalimutang dalhin.,Gin-andam ko na an imo paborito nga balon ha bawbaw han lamesa sanglit ayaw gud kalimot pagdara.,war-tgl,train,tgl,war,alpaca
"At tungkol sa kanyang clock, well, iniimbento niya ito bilang isang lihim.","Ngan mahitungod han iya makina han oras, bueno, gintipigan niya ito sugad nga iya gutiay nga sekreto.",war-tgl,train,tgl,war,alpaca
paki-bawasan naman ang presyo,alayon la pag-iban han presyo,,train,tgl,war,conversational
Dinala namin ang bata sa health center dahil patuloy ang kanyang ubo at walang ganang kumain simula kagabi.,Gindara namon an bata ha health center kay padayon an iya ubo ngan waray gana pangaon tikang kagab-i.,,train,tgl,war,conversational
Ang Yosemite's Nasyonal na Parke ng Yosemite ay nagbibigay ng maraming mga posibilidad para sa isang dalawang-linggong paglalakbay sa backpacking.,An Parke Nasodnon han Yosemite naghahatag hin damo nga mga posibilidad para hin duha ka semana nga pagbiyahe hin backpacking.,war-tgl,train,tgl,war,alpaca
Saan ka nanggaling?,Diin ka tikang?,,val,tgl,war,alpaca
Nagulat siya nang biglang lumukso ang pusa sa ibabaw ng kanilang mesa.,Nakuratan hiya han tigda linmukso an misay ha bawbaw han ira lamesa.,,train,tgl,war,conversational
Ang Asawa ni Gatsby at F. Scott Fitzgerald,An Dako nga Gatsby ni F. Scott Fitzgerald,war-tgl,train,tgl,war,alpaca
"tuyo han suki: ""hindi mo kailangang mag-aral ng katugtugan para makapag-ski at makapag-snowboard"".","tuyo han suki: ""kinahanglan ko hin dyaket ha katugnaw para ha pag-ski ngan pag-snowboard.""",war-tgl,train,tgl,war,alpaca
"nakakapagod mang bumiyahe ng ilang oras, nawawala ang iyong pagod sa isla","nakakapoy man an bumyahe hin pira ka oras, nawawara an imo guol ha isla",,train,tgl,war,conversational
Mayroon ding isang hakbang-hakbang na proseso sa paggawa ng isang pag-classifier system upang matukoy kung ang isang email ay spam o hindi: 1.,"Adi an pitad-ha-pitad nga proseso ha paghimo hin sistema han pagklasipikar basi mahibaroan kon an usa nga email spam o diri:

1.",war-tgl,train,tgl,war,alpaca
paksa: mga gamot layunin: pagbantay sa mga gamot .,"topiko: mga ilaga
katuyoan: pagbantay sa pamatasan .",war-tgl,train,tgl,war,alpaca
pag-ebalwar: pag-ebalwar sa pagganap ng klasikal na may mga data sa pag-eksamen.,pag-ebalwar: pag-ebalwar han pagbuhat han klasipikar ha bulag nga datos han pag-eksamin.,war-tgl,train,tgl,war,alpaca
Samantha: Ikaw rin Rach.,Samantha: Ikaw liwat Rach.,war-tgl,train,tgl,war,alpaca
magdasal muna bago ka matulog upang pasalamatan ang grasya na iyong natanggap,pag-ampo anay san-o ka maturog basi pasalamatan an grasya nga imo nakarawat,,train,tgl,war,conversational
"Ang teorya na ito ay nagmumungkahi na dapat nating isipin ang mga bagay na malapit sa kalangitan bilang mas malayo kaysa sa mga bagay na malapit sa tuktok, ang isang punto na direkta sa itaas.","Ini nga teoriya nagsusuhestyon nga ginhuhunahuna naton an mga butang nga hirani ha kalangitan sugad nga mas hirayo kay han mga butang nga mas hirani ha pungkay, an punto nga direkta ha igbaw.",war-tgl,train,tgl,war,alpaca
"ang mga putyukan nag-uuwang, ang mga alpabayo naglipad, .","an mga putyukan nag-uuwang, an mga alibangbang nalupad, .",war-tgl,train,tgl,war,alpaca
"Ang isang pagkain ay maaaring gawin gamit ang Asin, Paminta, Sibuyas, at Bawang bilang mga sangkap at mga sangkap ng sinuggay na mga gulay","Usa nga putahe nga pwede himoon gamit an Asin, Paminta, Sibuyas, ngan Bawang komo mga sangkap amo an sinugba nga mga utanon",war-tgl,train,tgl,war,alpaca
"SEKSION 3 - Testimonials: Ang ikatlong bahagi ay nagpapakita ng mga testimonials mula sa mga nasisiyahan na customer o kliyente, na nagpapakita ng kredibilidad at reputasyon ng website","Seksyon 3 - Mga Testimonya: An ikatulo nga seksyon in nagpapakita hin mga testimonya tikang hin mga kuntento nga mga kustomer o kliyente, nga nagpapakita han kredibilidad ngan reputasyon han website",war-tgl,train,tgl,war,alpaca
Niyakap niya nang mahigpit ang kanyang ina nang marinig niya ang magandang balita tungkol sa kanyang trabaho.,Ginhangkop niya hin makusog an iya iroy han mabatian niya an mag-opay nga sumat mahiunong han iya trabaho.,,train,tgl,war,conversational
Ang isang negosyo's customer service strategy ay dapat na isama ang ilang pangunahing sangkap upang matiyak na ang mga customer ay may positibong pakikipag-ugnayan at karanasan.,An estratehiya han pagserbisyo han kustomer han usa nga negosyo in kinahanglan mag-upod hin pira nga panguna nga mga sangkap para maseguro nga an mga kustomer in mayda positibo nga mga pakig-upod ngan mga eksperyensya.,war-tgl,test,tgl,war,alpaca
nakapasa siya sa pagsusulit dahil sa kanyang matinding pag-aaral at walang-tigil na pagbabasa sa library tuwing hapon.,nakapasar hiya ha pasulit tungod han iya duro nga pag-aram ngan waray-hunong nga pagbasa ha library kada kulop.,,test,tgl,war,conversational
ang inang bayan ay napakasarap tirhan,an iroy nga tuna matam-is pagpuy-an,,train,tgl,war,conversational
Salamat sa inyong pag-unawa at pasensya.,Salamat han iyo pag-intindi ngan pasensya.,war-tgl,train,tgl,war,alpaca
Ano Ang Ginagawa Mo Diyan?,Nano It Imo Gin-Iinano Dida?,,train,tgl,war,conversational
Mahal Ang Pagkain Ngayon.,Mahal An Pagkaon Yana.,,train,tgl,war,conversational
ang mga ito ay medyo adaptibong mga ibon na maaaring manirahan sa halos anumang kapaligiran na may mga puno o mga dahon para sa pag-aalaga at paghahanap ng pagkain.,medyo adaptive hira nga mga tamsi nga pwede mag-ukoy ha haros bisan ano nga palibot nga mayda mga kahoy o mga kasagingan para hin pagsalag ngan pamiling hin pagkaon.,war-tgl,train,tgl,war,alpaca
Dagmit siya ay tumatakbo sa tabok ng daan.,Dagmit hiya nga nagdalagan ha tabok han kalsada.,war-tgl,train,tgl,war,alpaca
"Mula sa pagbuo ng web hanggang sa pag-aaral ng makina, ang mga aplikasyon ng Python ay hindi nagbabago.","Tikang ha paghimo hin web ngadto ha pag-aram han makina, waray tubtuban an mga aplikasyon han Python.",war-tgl,train,tgl,war,alpaca
Ang pinakamataas na halaga na kinakailangan sa pagbibigay ng isang listahan ay ang 20 at ang pinakamababang halaga ay ang 4.,An pinakahitaas nga kantidad ha iginhatag nga lista amo an 20 ngan an pinakagutiay nga kantidad amo an 4.,war-tgl,train,tgl,war,alpaca
"Ang isang listahan ng mga kulay ay ibinigay, na ang bawat kulay ay kinlasipikasyon bilang mapa o matugnaw.","Gintagan hin listahan han mga kolor, iklasipikar an kada kolor sugad nga mapaso o matugnaw.",war-tgl,train,tgl,war,alpaca
Ano ang mga sakit na kinakaharap ko sa marig-on at ginkik na kinakailangan para sa pagbibigay ng kabutihan?,An natad ba nga akon gin-aatubang in marig-on ngan ginkikinahanglan para han maiha nga kabubuwason?,war-tgl,train,tgl,war,alpaca
"Karagdagan pa, ang CO2 ay tumutulong sa pag-regulate ng pH ng karagatan","Dugang pa, an CO2 nabulig ha pag-regulate han pH han kadagatan",war-tgl,train,tgl,war,alpaca
ang pader ng berlin ay isang mahalagang simbolo ng mahagkot ng gyera at ng paghihiwalay ng sinirangan at katundan.,an pader han berlin usa nga mahinungdanon nga simbolo han mahagkot nga gyera ngan han pagkabahin-bahin han sinirangan ngan katundan.,war-tgl,val,tgl,war,alpaca
Nakakatuwang pakinggan ang mga kantang nagpapaalala ng ating mga napagdaanan noong mga nakalipas na taon,Makalilipay pamatian an mga kanta nga nagpapahinumdom han aton mga gin-agian han nakalabay nga katuigan,,train,tgl,war,conversational
Isulat ang isang function na maaaring mag-convert ng ilang bit na hindi 32 bit na walang pag-sign ng isang bug-os na numero,Pagsurat hin funksyon nga magbabaliktad hin mga bit hin hinatag nga 32 ka bit nga waray pirma nga bug-os nga ihap,war-tgl,val,tgl,war,alpaca
ako si [pangalan],ako hi [ngaran],,train,tgl,war,conversational
"Sa 40 mag-aaral, 12 ang hindi nakapag-aral sa alinman sa mga pan-on","Ha 40 nga estudyante, 12 an waray maruyag ha bisan hain hito nga mga pan-on",war-tgl,train,tgl,war,alpaca
mabilis na dinala ang biktima sa ospital dahil sa kanyang malaking sugat sa ulo.,madagmit nga gindara an biktima ha ospital tungod han iya dako nga samad ha ulo.,war-tgl,train,tgl,war,alpaca
