source_text,target_text,language_pair,split,source_lang,target_lang
"Nakalimutan kong dalhin ang aking pitaka, pwede ba akong makahiram ng pera pamasahe lang pauwi?","Nahingalimtan ko pagdara han akon pitaka, pwede ba ako makahuram hin kwarta plete la pauli?",war-tgl,train,tgl,war
Nagluto siya ng lechon paksiw at masarap na pansit bilang paghahanda para sa aking darating na kaarawan.,Nagluto hiya hin lechon paksiw ngan marasa nga pansit komo paghahanda para han akon tiarabot nga kaadlawan.,war-tgl,train,tgl,war
Isinauli niya ang pitakang kanyang napulot sa kalsada dahil alam niyang hindi ito sa kanya.,Igin-uli niya an pitaka nga iya napurot ha karsada kay maaram hiya nga diri ini ha iya.,war-tgl,train,tgl,war
Kulang ang sukli na ibinigay mo sa akin kanina noong namili ako ng mga sabon doon sa tindahan.,Kulang an sukli nga imo ginhatag ha akon kanina han namalit ako hin mga sabon didto ha tindahan.,war-tgl,train,tgl,war
Hindi siya nagdalawang-isip na magbigay ng tulong sa mga biktima kahit na maliit lang ang kanyang pera.,Waray hiya magduha-duha paghatag hin bulig ha mga biktima bisan kon gutiay la an iya kwarta.,war-tgl,train,tgl,war
Sinigurado niyang walang masusunog na niluto habang siya ay nakikipag-usap sa telepono.,Ginpanigurado niya nga waray masunog nga linuto samtang nag-iistorya hiya ha telepono.,war-tgl,train,tgl,war
Saan dapit ang banyo?,Hain dapit banyo?,war-tgl,train,tgl,war
Gumagamit ako ng limang libra bawat braso kapag ginagawa ko ang aking lateral raises.,Nagamit ako hin lima ka libra kada butkon kon ginbubuhat ko an akon lateral raises.,war-tgl,train,tgl,war
Nakalimutan niya ang libro sa loob ng bahay kaya hindi niya nabasa ang takdang-aralin kanina.,Nahingalimtan niya an libro ha sulod han balay sanglit waray niya nabasa an asaynment kanina.,war-tgl,train,tgl,war
Malapit na mag-Pasko kaya naghahanda na kami ng mga regalo para sa aming mga inaanak.,Harani na mag-Pasko sanglit nag-aandam na kami hin mga regalo para ha amon mga inaanak.,war-tgl,train,tgl,war
Gusto kong bilhin itong kompyuter ngunit mahirap dahil kulang pa ang aking naipon.,Karuyag ko paliton ini nga kompyuter kundi makuri kay kulang pa an akon natirok.,war-tgl,train,tgl,war
Mainit pa ang ulam.,Mainit pa an sud-an.,war-tgl,train,tgl,war
Pwede ba nating buksan ang bintana ng dyip dahil mainit talaga sa loob?,Pwede ba naton abrihan an bintana han dyip kay mapaso gud ha sakob?,war-tgl,train,tgl,war
Hindi naging madali ang kanilang desisyon ngunit alam nilang ito ang makakatulong.,Diri nagin masayon an ira desisyon kundi maaram hira nga amo ini an makakabulig.,war-tgl,train,tgl,war
Napakahirap talagang maghanap ng tunay na kaibigan na handang tumulong sa oras ng kahirapan.,Makuri gud man mamiling hin tinuod nga sangkay nga andam bumulig ha oras hin kakuri.,war-tgl,train,tgl,war
Mahirap sumakay ng dyip sa oras na ito dahil marami ang mga estudyanteng nagmamadali.,Makuri sumakay hin dyip yana nga oras kay damo an mga estudyante nga nagmamadali.,war-tgl,train,tgl,war
Matagal niyang hinintay ang oras na makakarinig siya ng magandang balita tungkol sa kanyang inaplayang trabaho.,Maiha niya nga ginpinamulat an oras nga makakabati hiya han maopay nga sumat mahiunong han iya gin-aplayan nga trabaho.,war-tgl,train,tgl,war
Maraming tao sa kalsada ngayon kaya mahirap talagang sumakay ng dyip.,Damo an tawo ha karsada yana sanglit makuri gud sumakay hin dyip.,war-tgl,train,tgl,war
Matindi ang sikat ng araw ngayon.,Mabunafi an sirak yana.,war-tgl,train,tgl,war
Mabuti nga talaga ang kalusugan ni lolo kahit na mayroon na siyang edad na otsenta anyos.,Maupay gud man iton panlawas ni lolo bisan pa man kun hiya in mayda na edad nga otsenta anyos.,war-tgl,train,tgl,war
Maganda raw ang mga ilaw at tanawin doon kapag madilim na kaya marami ang bumibisita.,Mahusay daw an mga suga ngan talan-awon didto kon madulom na sanglit damo an nabisita.,war-tgl,train,tgl,war
Totoo ba talaga ang mga masasamang balita na narinig ko sa labas?,Tinuod ba gud an mga maraot nga sumat nga akon hinbatian ha gawas?,war-tgl,train,tgl,war
Magkano ang pamasahe papunta sa sentro ng lungsod mula rito sa aming barangay?,Pira an plete pakadto ha sentro han syudad tikang dinhi ha amon barangay?,war-tgl,train,tgl,war
Binigyan siya ng promosyon dahil sa kanyang husay sa pag-aasikaso ng mga reklamo ng kustomer araw-araw sa kanilang opisina.,Gintagan hiya hin promosyon tungod han iya kahusay ha pag-asikaso han mga reklamo han kustomer adlaw-adlaw ha ira opisina.,war-tgl,train,tgl,war
Pwede ba akong makipag-usap sa iyo ng kaunting oras lang tungkol sa negosyo?,Pwede ba ako makig-istorya ha imo hin gutiay nga oras la parti ha negosyo?,war-tgl,train,tgl,war
Timplahan mo ako ng kape.,Timplahi ako hin kape.,war-tgl,train,tgl,war
"Bayad ko po, pakipasa na lang papunta sa drayber ng dyip pakiusap.","Bayad ko daw, pakipasa nala ngadto ha drayber han dyip palihug.",war-tgl,train,tgl,war
Sindihan mo na lang ang radyo para mayroon tayong naririnig na mga balita habang tayo ay naglilinis ng bahay.,Pakasli nala an radyo basi mayda naton mababati nga mga sumat habang kita naglilinis han balay.,war-tgl,train,tgl,war
"Wala na tayong kape, paki-bili doon sa tindahan ni Aling Rosa.","Waray na kita kape, alayon pagpalit didto ha tindahan ni Mana Rosa.",war-tgl,train,tgl,war
Malaki ang naitulong ng aking karanasan sa ROAMER project ng DOST-ASTI para sa aking aplikasyon.,Dako an nabulig han akon eksperyensya ha ROAMER project han DOST-ASTI para ha akon aplikasyon.,war-tgl,train,tgl,war
Isinauli ko agad ang libro sa library dahil baka ako magmulta kung lumampas ako sa araw ng paghiram.,Igin-uli ko dayon an libro ha library kay bangin ako magmulta kon lumapas ako han adlaw han paghuram.,war-tgl,train,tgl,war
Pumunta ka roon.,Kadto ka ngadto.,war-tgl,train,tgl,war
Wala silang kaawa-awang pagkaing natira matapos ang malakas na bagyo noong miyerkules.,Waray nira intawon pagkaon nga nabilin kahuman han makusog nga bagyo han miyerkules.,war-tgl,train,tgl,war
Nakalimutan kong bumili ng asukal kaya kailangan kong bumalik sa tindahan.,Hingalimtan ko pagpalit hin asukar sanglit kinahanglan ko bumalik ha tindahan.,war-tgl,train,tgl,war
Timplahan mo naman ako ng mainit-init na tsokolate dahil malamig talaga ang hangin dito sa labas.,Timplahi man ako hin mainit-init nga tsokolate kay mahagkot gud an hangin dinhi ha gawas.,war-tgl,train,tgl,war
Pinuri ng alkalde ang mga kabataang tumulong maglinis ng kalsada kanina.,Gindayaw han mayor an mga kabataan nga nagbulig paglimpyo han karsada kanina.,war-tgl,train,tgl,war
Nasaan na banda ang pinag-uusapan nating restawran dahil tila nawawala ako rito sa malaking kalsada ng lungsod?,Hain na dapit an ginkakasabutan naton nga restawran kay baga hin nawawara ako didhi ha dako nga karsada han syudad?,war-tgl,train,tgl,war
Binalikan niya ang tindera dahil nakalimutan niyang kunin ang kanyang sukli.,Ginbalikan niya an tindera kay nahingalimtan niya pagkuha han iya sukli.,war-tgl,train,tgl,war
Nag-aalala rin ako para sa kalusugan ng pangangatawan ng ating mga lolo at lola ngayong panahon.,Nababaraka ako gihapon para han kahimsog hiton panlawas han aton mga lolo ngan lola yana nga panahon.,war-tgl,train,tgl,war
Matagal na siyang nagtitiis sa sakit na ito kaya palagi kaming nagdadasal para sa kanyang mabilis na paggaling.,Maiha na hiya nga naantos hini nga sakit sanglit pirme kami nag-aampo para han iya madagmit nga pag-opay.,war-tgl,train,tgl,war
Masarap ito!,Marasa ini!,war-tgl,train,tgl,war
Tiniyak ng alkalde na makakatanggap ng tulong ang bawat pamilyang naapektuhan ng malakas na pagbaha.,Ginsigurado han mayor nga makakarawat hin bulig an kada pamilya nga naapektaran han dako nga baha.,war-tgl,train,tgl,war
Malaki ang pasasalamat ko sa aking mga kasamahan dahil palagi silang tumutulong sa akin sa opisina kapag marami akong trabaho.,Dako an pasalamat ko ha akon mga kaupod kay pirme hira nabulig ha akon ha opisina kon damo an akon trabaho.,war-tgl,train,tgl,war
Magkano ang isang balot nitong ulam?,Pira it pusta hini nga sud-an?,war-tgl,train,tgl,war
Tatanggapin mo ba itong bigay?,Makarawat ka ba hini nga hatag?,war-tgl,train,tgl,war
Mainit ngayong araw.,Mapaso yana nga-adlaw.,war-tgl,train,tgl,war
Puno na ba ang sasakyan?,Puno na ba iton sarakyan?,war-tgl,train,tgl,war
Mas pinili naming maglakad na lang upang makatipid kami ng pamasahe sa traysikel dahil malapit lang naman ang aming pupuntahan.,Mas ginpili namon maglakat nala basi makatipig kami han plete ha traysikel kay harani la man an amon ginkakadtoan.,war-tgl,train,tgl,war
"Kamusta ang mga anak mo, lumalaki na ba sila roon sa Maynila?","Kumusta an imo mga anak, nagdadagko na ba hira didto ha Manila?",war-tgl,train,tgl,war
Hindi ako makakareply agad sa iyo dahil nawala ang signal ng aking telepono rito sa loob ng kwarto.,Diri ako makakareply dayon ha imo kay nawara an signal han akon telepono didhi ha sulod han kwarto.,war-tgl,train,tgl,war
Malaki ang pasasalamat ko sa aking mga kasamahan dahil palagi silang tumutulong sa akin sa opisina.,Dako an pasalamat ko ha akon mga kaupod kay pirme hira nabulig ha akon ha opisina.,war-tgl,train,tgl,war
Naubos agad ang baterya ng aking selpon dahil naglaro ako ng online games buong magdamag.,Naubos dayon an baterya han akon selpon kay nag-inuyag ako hin online games bug-os nga kagab-ihon.,war-tgl,train,tgl,war
Ilang taon ka na ba simula noong huli tayong nagkita?,Pira na an imo edad tikang han urhi naton nga pagkita?,war-tgl,train,tgl,war
Gusto niyang makatapos ng pag-aaral upang hindi siya kutyain ng ibang tao.,Karuyag niya makatapos hin pag-eskwela basi diri hiya pag-uyamon han iba nga tawo.,war-tgl,train,tgl,war
"Magandang tanghali, kumain na tayo dahil handa na ang mesa.","Maupay nga udto, mangaon na kita kay andam na an lamesa.",war-tgl,train,tgl,war
Naubos agad ang baterya ng aking selpon dahil hindi ko ito nai-charge.,Naubos dayon an baterya han akon selpon kay waray ko ini ma-charge.,war-tgl,train,tgl,war
Uuwi na ako dahil madilim na ang langit banda sa kanluran ng aming bayan.,Mauli na ako kay madulom na an langit dapit ha katundan han amon bungto.,war-tgl,train,tgl,war
Mayroon ka bang lapis na magagamit ko?,Mayda ka lapis nga magagamit ko?,war-tgl,train,tgl,war
Inimbitahan niya ang kanyang mga kaklase upang gumawa ng kanilang thesis doon sa kanilang malaking bahay.,Gindapit niya an iya mga klasmeyt basi mag-himo han ira thesis didto ha ira dako nga balay.,war-tgl,train,tgl,war
Hindi talaga makakapasok ang aking anak ngayon dahil mayroon siyang mataas na lagnat at patuloy ang kanyang ubo simula kagabi.,Diri gud makakapasok an akon anak yana kay mayda hiya hitaas nga kalatgon ngan padayon an iya ubo tikang kagab-i.,war-tgl,train,tgl,war
Ang sukli ko na lamang.,Sukli ko nala.,war-tgl,train,tgl,war
Hinintay ko ang bus ng halos dalawang oras ngunit palaging puno ang dumadaan sa aming harapan.,Ginhulat ko an bus hin maabot duha ka oras kundi puno pirme an naagi ha amon atubangan.,war-tgl,train,tgl,war
Sinabi niya sa akin na mas maganda ang buhay kung palagi kang mapagkumbaba sa iyong kapwa.,Ginsugad niya ha akon nga mas maupay an kinabuhi kon pirme ka mapainubsanon ha imo igkasi.,war-tgl,train,tgl,war
"Aalis na muna ako ngayon, babalik na lang ako mamaya pagkatapos ng pulong.","Malakat la anay ako yana, mabalik nala ako maya-maya pagkahuman han miting.",war-tgl,train,tgl,war
Masakit pa rin hanggang ngayon ang sugat ko sa binti mula sa pagkadapa.,Masakit pa gihapon tubtob yana an akon samad ha batiis tikang han pakadasma.,war-tgl,train,tgl,war
Sinubukan kong i-restart ang aking kompyuter dahil bigla na lang itong bumagal sa pag-type.,Ginsubukan ko i-restart an akon kompyuter kay tigda la ini hinminay pag-type.,war-tgl,train,tgl,war
Tinulungan ko ang aking kapatid na mag-download ng app para sa pag-aaral.,Ginbuligan ko an akon bugto nga mag-download hin app para ha pag-aram.,war-tgl,train,tgl,war
Tinuruan niya kami ng wastong pagluto ng kakaning ito noong una pa bago siya umalis sa ibang bansa.,Gintutdoan niya kami han husto nga pagluto hini nga kakanin han una pa san-o hiya lumarga ha langyaw.,war-tgl,train,tgl,war
"Nakalimutan kong dalhin ang aking pitaka, pwede ba akong makahiram ng pera pamasahe lang pauwi sa amin?","Nahingalimtan ko pagdara han akon pitaka, pwede ba ako makahuram hin kwarta pang-plete la pauli ha amon?",war-tgl,train,tgl,war
Nagplano kaming mamasyal sa parke bukas upang makapag-relax ang mga bata malayo sa kanilang mga gadyet sa bahay.,Nagplano kami nga mamasyada ha parke buwas basi makapag-relax an mga bata harayo ha ira mga gadyet ha balay.,war-tgl,train,tgl,war
"Magandang umaga, kamusta naman ang tulog mo kagabi matapos ang nakakapagod na araw?","Maupay nga aga, kumusta man an imo pagturog kagab-i kahuman han makapoy nga adlaw?",war-tgl,train,tgl,war
"Sinubukan niyang itago ang kanyang kalungkutan, ngunit nakita ko ang luha sa kanyang mga mata.","Ginsubukan niya itago an iya kasurubo, kundi nakita ko an luha ha iya mga mata.",war-tgl,train,tgl,war
Nag-aalala ako sa aking kapatid na nasa ibang bansa nagtatrabaho dahil sa mga balitang aking naririnig ngayon.,Nababaraka ako ha akon bugto nga aada ha langyaw nagtatrabaho tungod han mga balita nga akon nababatian yana.,war-tgl,train,tgl,war
Nagreklamo ang ilang manggagawa dahil sa kabagalan ng pagbibigay ng kanilang mga benepisyo sa kumpanya.,Nagreklamo an pira nga trabahante tungod han kamahinay han paghatag han ira mga benepisyo ha kumpanya.,war-tgl,train,tgl,war
Masayang nagkuwentuhan ang magkakapamilya sa sala hanggang sa mabilis na dumating ang hatinggabi.,Malipayon nga nag-inistoryahay an mga magkapamilya ha sala tubtob madagmit nga inabot an butnga han gab-i.,war-tgl,train,tgl,war
Kinilaw ang paborito kong pagkain.,Kinilaw an paborito ko nga pagkaon.,war-tgl,train,tgl,war
"Nakakapagod mang bumiyahe ng ilang oras, nawawala ang iyong pagod kapag nakikita mo ang magandang isla.","Nakakapoy man an bumyahe hin pira ka oras, nawawara an imo guol kon nakikita mo an maghusay nga isla.",war-tgl,train,tgl,war
Inihanda niya ang almusal ng kanyang mga anak bago sila magising upang handa na.,Igin-andam niya an pamahaw han iya mga anak san-o hira magmata basi andam na.,war-tgl,train,tgl,war
Tinitiyak ng prinsipal na ligtas ang paaralan lalo na kapag panahon ng tag-ulan at bumabaha ang kalsada.,Ginsisiguro han principal nga talwas an eskwelahan labi na kon panahon han tag-uran ngan nababaha an kalsada.,war-tgl,train,tgl,war
Binigyan ng malaking diskwento sa paaralan ang mga batang nakakuha ng mataas na marka sa entry exam.,Gintagan hin dako nga diskwento ha eskwelahan an mga bata nga nakakuha hin hitaas nga marka ha entri exam.,war-tgl,train,tgl,war
Kailangang magpasa ng ilang mga ID at dokumento bago ka maka-apply ngayon.,Kinahanglan magpasa hin pira nga mga ID ngan dokumento san-o ka makag-aplay yana.,war-tgl,train,tgl,war
Siniguro ng kapitan na may sapat na suplay ng rasyon para sa mga biktima.,Ginsigurado han kapitan nga mayda igo nga suplay hin rasyon para ha mga biktima.,war-tgl,train,tgl,war
Napakahirap talagang maghanap ng tunay na kaibigan na handang tumulong sa iyo sa oras ng kahirapan.,Makuri gud man mamiling hin tinuod nga sangkay nga andam bumulig ha imo ha oras hin kakuri.,war-tgl,train,tgl,war
Pwede bang humingi ng isang basong malamig na tubig dahil nauuhaw talaga ako sa aking paglalakad kanina?,Pwede mangaro hin usa ka baso nga bugnaw nga tubig kay nauuhaw gud ako han akon paglinakat kanina?,war-tgl,train,tgl,war
"At nilalang ng Panginoong Diyos ang tao mula sa alabok ng lupa, at hiningahan ang mga butas ng kanyang ilong ng hininga ng buhay; at ang tao ay naging buháy na kaluluwa.",Niyan kinmuha an Ginoo nga Dyos hin tuna ngan naghimo hiya hin tawo; gininhawaan niya an irong han tawo ngan nabuhi an tawo.,war-tgl,train,tgl,war
Masarap talaga pakinggan ang kanta ng mga ibon kung umaga habang sige ang ihip ng malamig ng hangin.,Makaruyag gud pamation an kanta han mga tamsi kun aga habang sige an huros han bugnaw nga hangin.,war-tgl,train,tgl,war
"Malapit lang ito sa atin, kayang-kayang lakarin ng limang minuto.","Harani la ini ha aton, kayang-kaya lakatón hin singko minutos.",war-tgl,train,tgl,war
Masarap talaga uminom ng mainit na kape sa umaga habang nagbabasa ng mga bagong balita.,Marasa gud uminom hin mainit nga kape ha aga samtang nagbabasa han mga bag-o nga balita.,war-tgl,train,tgl,war
Magiging maaaraw ang bukas.,Masirak an adlaw buwas.,war-tgl,train,tgl,war
Hiniling sa amin ng manedyer na magtulungan upang matapos ang pag-iimbentaryo bukas.,Ginhangyo kami han manedyer nga magtinabangay basi matapos an pag-imbentaryo buwas.,war-tgl,train,tgl,war
Kinakailangan ang malaking pasensya kung nag-aalaga ng maysakit na matanda.,Ginkikinahanglan an dako nga pasensya kon nag-aataman hin masakiton nga lagas.,war-tgl,train,tgl,war
Tahimik naman dito sa inyong lugar kung dumating na ang alas-otso ng gabi dahil walang tao.,Mamingaw man dinhi hiton iyo lugar kun nadatngan na hiton alas-otso hiton gab-i tungod kay waray tawo.,war-tgl,train,tgl,war
Magkano ang pamasahe papuntang Ormoc?,Tagpira it pasahe pakadto ha Ormoc?,war-tgl,train,tgl,war
Bibili pa ako.,Mapalit pa ako.,war-tgl,train,tgl,war
Nagtatrabaho ang asawa ko sa lungsod.,Nagtatrabaho an akon bana ha syudad.,war-tgl,train,tgl,war
Siguraduhing nakasara ang bintana ng sasakyan dahil puro alikabok ang hangin mula sa labas.,Siguraduha nga nakasara an bintana han sarakyan kay puro abog an hangin tikang ha gawas.,war-tgl,train,tgl,war
"mga tinik at dawag ang sisibol doon para sa iyo, at kakain ka ng tanim sa parang.","Maturok ha tuna in katungkan ngan kasapinitan, ngan an imo kakaonon amo an mga tanom ha kapatagan.",war-tgl,train,tgl,war
Binigyan siya ng promosyon dahil sa kanyang malaking dedikasyon sa pagtatrabaho.,Gintagan hiya hin promosyon tungod han iya dako nga dedikasyon ha pagtatrabaho.,war-tgl,train,tgl,war
Gusto kong bilhin ang cellphone na ito ngunit kulang pa ang pera sa bangko.,Karuyag ko paliton ini nga cellphone kundi kulang pa an kwarta ha bangko.,war-tgl,train,tgl,war
Magdala ng payong dahil tila madilim na ang ulap sa langit.,Pagdara hin payong kay baga hin madulom na an panganod ha langit.,war-tgl,train,tgl,war
