source_text,target_text,language_pair,split,source_lang,target_lang,data_source
Pwede Mo Ba Alalayan An Imo Apuy Pakadto Ha Sulod Han Sakayan Kay Naluya Na An Iya Mga Tiil Ngan Tuhod Ha Paglakat?,Pwede Mo Bang Alalayan Ang Iyong Lolo Papunta Sa Loob Ng Sasakyan Dahil Nanghihina Na Ang Kanyang Mga Paa At Tuhod Sa Paglakad?,,train,war,tgl,conversational
nagsusurat hiya hin halaba nga mensahe para ha iya bugto nga aada ha iba nga nasud basi kumustahon an kahimtang didto,nagsusulat siya ng mahabang mensahe para sa kanyang kapatid na nasa ibang bansa upang kumustahin ang kalagayan doon,,train,war,tgl,conversational
Ini nga puno han pag-analisar nagrirepresentar han hirarkiya nga gramatikal nga istraktura han tudling,Ang mga pangunahing panukalang ito ay nagrepresentar ng hierarchy ng gramatika at istraktura ng tula,war-tgl,train,war,tgl,alpaca
"Pamilnga an anoman nga mga sayop ha gramatika, ispeling, o puntwasyon, sugad man an anoman nga mga kaluyahan ha imo pangatadongan o organisasyon.","Iwasan ang anumang mga pagkakamali sa gramatika, spelling, o punctuation, gayundin ang anumang mga pagkakamali sa iyong pamamahala o organisasyon.",war-tgl,train,war,tgl,alpaca
Positibo nga Panhunahuna: An positibo nga panhunahuna in importante nga kinaiya para hin maupay nga empleyado.,Positibo na Pag-iisip: Ang positibong pag-iisip ay isang mahalagang ugali para sa isang mapagbigay na empleyado.,war-tgl,train,war,tgl,alpaca
"Upat nga lugar nga kinahanglan pauswagon an:

1.",Apat na lugar na dapat mapabuti: 1.,war-tgl,train,war,tgl,alpaca
Karuyag Niya Mahibaro Magluto Hin Mga Marasa Nga Sud-An Basi Mayda Niya Maibaligya Kada Aga Ha Amon Kanto.,Gusto Niyang Matutong Magluto Ng Mga Masasarap Na Ulam Upang Mayroon Siyang Maibenta Tuwing Umaga Sa Aming Kanto.,,train,war,tgl,conversational
"kamapaso han panahon yana, nakakauhaw hin duro maglakat ha karsada","napakainit ng panahon ngayon, nakakauhaw nang matindi maglakad sa kalsada",,train,war,tgl,conversational
Pagpugong han mga Trahedya: An makina han oras mahimo gamiton ha pagbiyahe tipabalik ha panahon basi malikyan an makangingirhat nga mga panhitabo.,Pagpugong sa mga Trahedya: Ang isang makina ng oras ay maaaring magamit sa paglipad sa oras upang maiwasan ang mga kapansin-pansin na kaganapan.,war-tgl,train,war,tgl,alpaca
"himo: an ginhimo han sarakyan
    - modelo: an modelo han sarakyan .",himo: an ginhimo han sarakyan - modelo: an modelo han sarakyan .,war-tgl,train,war,tgl,alpaca
Importante an demokrasya tungod kay naghahatag ini hin katungod ha katawhan nga mabatian an ira tingog ngan umapi ha mga proseso han paghimo hin desisyon nga nakakaapekto han ira kinabuhi,Mahalaga ang demokrasya sapagkat nagbibigay ito sa mga tao ng karapatan na marinig ang kanilang tinig at makibahagi sa mga proseso ng paggawa ng desisyon na nakakaapekto sa kanilang buhay,war-tgl,train,war,tgl,alpaca
Pag-utod: An pag-utod amo an yawi ha pagkuha han patay nga mga selyula han panit ngan pagtipig han imo kutis nga mahamis ngan masilaw.,Pag-aaplay: Ang pag-aplay ay ang pangunahing paraan upang makuha ang patay na mga selula ng balat at i-apply ang iyong balat sa mga pag-aaplay at pag-aaplay.,war-tgl,train,war,tgl,alpaca
Epekto ha komunikasyon ngan relasyon .,Epekto sa komunikasyon at relasyon .,war-tgl,train,war,tgl,alpaca
"diri na kinahanglan, salamat.","hindi na kailangan, salamat.",,train,war,tgl,conversational
Masakit ak batiis.,Masakit ang binti ko.,,train,war,tgl,conversational
"Adan, Joe, Ana, Mateo, Abigail","Adan, Joe, Ana, Mateo, Abigail",war-tgl,train,war,tgl,alpaca
"Karuyag sidngon, an syensya han datos in kadam-an mahitungod han pag-analisar han datos, samtang an AI in mas mahitungod han paggamit hin datos para makahimo hin mga intelihente nga sistema.","Sa ngayon, ang agham ng data ay higit sa pag-analisa ng data, habang ang AI ay higit sa paggamit ng data upang bumuo ng mga matalinong sistema.",war-tgl,train,war,tgl,alpaca
ginhihigugma ko ikaw.,minamahal kita. ,,train,war,tgl,alpaca
Mayda hadto duha nga magsangkay tikang ha kabataan nga hira Jake ngan Liam.,Ang mga ito ay dalawang kaibigan mula sa pagkabata na sina Jake at Liam.,war-tgl,train,war,tgl,alpaca
Paggawas han temperatura ha Celsius.,Paggawas ng temperatura sa Celsius.,war-tgl,train,war,tgl,alpaca
Paghimo hin database nga mayda 4 nga field para igtitipig an hinatag nga impormasyon.,Lumikha ng isang database na may apat na larangan para sa pag-a-identify ng ibinigay na impormasyon.,war-tgl,train,war,tgl,alpaca
An punto han pagtunaw han plutonium aada ha palibot han 639.4 grado Celsius (1182.9 grado Fahrenheit).,Ang punto ng pag-iilaw ng plutonium ay nasa paligid ng 639.4 degree Celsius (1182.9 degree Fahrenheit).,war-tgl,train,war,tgl,alpaca
"Pagkaada hin igo nga katurog: An kakulang hin katurog in makakaamot ha stress, sanglit importante nga magkaada hin igo nga kalidad nga katurog kada gab-i.","Pagkakulangan ng sapat na pagtulog: Ang kakulangan ng sapat na pagtulog ay maaaring maging sanhi ng stress, kaya mahalaga na magkaroon ng sapat na kalidad ng pagtulog bawat gabi.",war-tgl,train,war,tgl,alpaca
Nalilipay Gud Ako Kon Kaupod Ko An Akon Pamilya Ha Mga Importante Nga Okasyon Labi Na Panahon Han Pasko.,Natutuwa Talaga Ako Kapag Kasama Ko Ang Aking Pamilya Sa Mga Mahalagang Okasyon Lalo Na Panahon Ng Pasko.,,train,war,tgl,conversational
"Damo an mag-upay nga mga kapilian nga makukuha ha iba-iba nga presyo, salit importante nga mamiling hin usa nga nagtatanyag han mga bahin nga imo karuyag ha presyo nga imo kaya.","Maraming mga pagpipilian ang magagamit sa iba't ibang mga presyo, kaya't mahalaga na hanapin ang isang nag-aalok ng mga bahagi na gusto mo sa iyong presyo.",war-tgl,train,war,tgl,alpaca
Nagbabasa hiya hin mga bag-o nga balita ha internet adlaw-adlaw basi mabaruan an mga makaharadlok nga nagkakahitabo ha palibot han kalibutan.,Nagbabasa siya ng mga bagong balita sa internet araw-araw upang malaman ang mga nakakatakot na nangyayari sa paligid ng mundo.,,train,war,tgl,conversational
kumuha ka pa hin kan-on.,kumuha ka pa ng kanin.,war-tgl,train,war,tgl,alpaca
Diri Ko Gud Malilimtan An Eksperyensya Namon Han Siyahan Nga Beses Nga Sumakay Kami Hin Eroplano Pakadto Ha Cebu.,Hindi Ko Talaga Malilimutan Ang Karanasan Namin Noong Unang Beses Na Sumakay Kami Ng Eroplano Patungo Sa Cebu.,,train,war,tgl,conversational
"Ha usa nga seminar ha kolehiyo, an relasyon han magturutdo ngan estudyante agsob nga mas nakikig-upod ngan nagbuburublig.","Sa isang seminar sa kolehiyo, ang relasyon ng guro at mag-aaral ay kadalasang mas mahirap at mas mahirap.",war-tgl,train,war,tgl,alpaca
Hain it sakayan?,Nasaan ang sasakyan?,,train,war,tgl,conversational
An pipira ba nga mga pagbag-o han panahon mas pariho o magkaiba ha butnga han duha nga syudad?,May mga ba ibang pagbabago sa panahon na mas katulad o may pagkakaiba sa pagitan ng dalawang lungsod?,war-tgl,train,war,tgl,alpaca
Kinahanglan Naton Magin Andam Pirme Ha Kalamidad Kay Diri Kita Maaram Kon Sano Maabot.,Kailangan Nating Maging Handa Palagi Sa Kalamidad Dahil Hindi Natin Alam Kung Kailan Darating.,,train,war,tgl,conversational
Pagsul-ot hin propesyonal ngan angay ha posisyon nga imo ginbibiling,Ang pag-aayos ay hindi propesyonal at angkop para sa posisyon na iyong hinahanap,war-tgl,train,war,tgl,alpaca
"Adi an paagi han imo pagkuwenta hin tip ha $42 nga baraydan ha restawran: 

1.",Alamin kung paano ka makakakuha ng tip ng $42 sa isang bar na restaurant: 1.,war-tgl,train,war,tgl,alpaca
"Samtang nahuhulog an dampog, nagtikang ito pagtuyok, ngan an grabidad nagpahinabo nga magtampo an materyal basi maporma an adlaw ngan an mga planeta.","Habang bumaba ang ulap, nagsisimula itong mag-iipon, at ang gravity ay nag-iipon ng materyal upang bumuo ng araw at mga planeta.",war-tgl,train,war,tgl,alpaca
"samtang an ai in makakabulig pag-iban han kakulangan hin mga empleyado ngan pag-iban han trabaho, importante nga tagdon an posible nga pagkawara hin trabaho ngan an epekto ha relasyon han pasyente ngan parahatag.","habang ang ai ay maaaring makatulong sa pag-aayos ng mga kakulangan sa mga empleyado at pagkawala ng trabaho, mahalaga na isaalang-alang ang posibleng pagkawala ng trabaho at ang epekto sa relasyon ng pasyente-pag-aalaga.",war-tgl,train,war,tgl,alpaca
Tipigi nga organisado an imo gintatrabahoan basi diri magsaramok.,Ang mga tipiko ay ang pag-organisa ng isang trabaho sa bahay para sa mga mag-aaral.,war-tgl,train,war,tgl,alpaca
Nalipay hi Thomas ha pagsumat ha iba han iya kahibaro ngan gugma ha astronomiya.,Nalipay ni Thomas na pagsumat sa iba ang kanyang kaalaman at pagmamahal sa astronomya.,war-tgl,train,war,tgl,alpaca
"Nahinumduman niya an mga adlaw nga ginlibot niya an kalibutan, nagkikinabuhi hin bug-os, nga waray pag-ataman ha kalibutan.","At sa mga araw na kaniyang mga araw na pag-aari sa sanlibutan ay hindi na siya nagmamalasakit, at hindi na siya nagmamalasakit sa sanlibutan.",war-tgl,train,war,tgl,alpaca
"Mayda pipira nga mga paagi hin pagtipig hin hirarkiya nga datos ha usa nga database, ngan adi an tulo nga komon nga pamaagi:

1.","Mayroong ilang mga paraan upang mai-install ang mga hierarchy ng data sa isang database, at mayroong tatlong karaniwang pamamaraan: 1.",war-tgl,train,war,tgl,alpaca
"Pagka-epektibo ha gastos: An pagkompyuter ha dampog agsob nga mas epektibo ha gastos kay han tradisyonal nga mga solusyon ha IT, tungod kay kasagaran nga nasunod ini hin modelo han pagpresyo nga bayad-sugad-ka-makadto.","Pagkakatiwalaan: Ang cloud computing ay kadalasang mas epektibo sa gastos kaysa sa mga tradisyonal na solusyon sa IT, dahil kadalasang sumusunod ito sa isang modelo ng presyo at bayad-sa-pag-bayad.",war-tgl,train,war,tgl,alpaca
Mayda iba-iba nga lebel han pag-ihap sugad han int8 o float16 nga pwede ig-aplikar depende han partikular nga mga panginahanglan han panumduman ngan pagbalyo-balyo han pagbuhat han modelo.,Maaaring iba't ibang mga antas ng pagbabayad tulad ng int8 o float16 ay maaaring magamit depende sa partikular na mga pangangailangan ng memorya at pagbabago ng pagbuo ng modelo.,war-tgl,train,war,tgl,alpaca
paglinakat ngadto ha kafka museum ngan paghibaro mahitungod han kinabuhi han bantogan nga manunurat.,paglalakbay sa kafka museum at pag-aaral tungkol sa buhay ng dakilang manunurat.,war-tgl,train,war,tgl,alpaca
"An dugos amo an nektar, .","An dugos amo an nektar, .",war-tgl,train,war,tgl,alpaca
"usa nga tuna hin urusahon, tikang ha ulo tubtob ha tiil.","maging walang kasamaan, mula sa ulo hanggang sa paa.",war-tgl,train,war,tgl,alpaca
"Samtang an adlaw nagigin mahumok nga ambon han gab-i,","Habang ang araw ay nag-uumpisa sa akin ng gabi,",war-tgl,train,war,tgl,alpaca
"Ha dako nga kawali, paso-a an lana han utanon ha medyo hitaas nga kalayo.","Kung ang babae ay hindi nag-aasawa, ay ipinapahayag niya ang kanyang mga buhok sa ilalim ng isang bituka o sa isang medyo mataas na apoy.",war-tgl,train,war,tgl,alpaca
Gindapit Niya Ako Nga Magmeryenda Ha Ira Balay Kay Mayda Hiya Ginluto Nga Marasa Nga Bibingka.,Inimbitahan Niya Akong Magmeryenda Sa Kanilang Bahay Dahil Mayroon Siyang Nilutong Masarap Na Bibingka.,,train,war,tgl,conversational
paghimo hin lista han pinakabirilhon nga mga abilidad nga ginkikinahanglan basi magin syentista ha datos.,gumawa ng isang listahan ng pinakamaraming mga kasanayan na kailangan upang maging isang siyentipiko ng data.,war-tgl,train,war,tgl,alpaca
Naapektuhan han guba nga laptop an plano han duha nga estudyante nga mag attend ha virtual class .,Nag-inventor ng laptop ang plano ng dalawang mag-aaral na dumalo sa virtual na klase.,war-tgl,train,war,tgl,alpaca
"tungod kay an 8 mas dako kaysa han 4, pagbalyoay an ira mga posisyon.","dahil ang 8 ay mas malaki kaysa sa 4, ang kanilang mga posisyon ay nagbabago.",war-tgl,train,war,tgl,alpaca
"an pagniwang ha mas mahinay, mas nagpapadayon nga kalaksi bangin mas talwas ngan mas makakab-ot nga paagi.","ang pagpagniwang sa mas mahinay, mas patuloy na ginagawa ng mga tao ay maaaring mas ligtas at mas makapaniwalang paraan.",war-tgl,train,war,tgl,alpaca
An gidako-i nga numero ha iginhatag nga lista amo an 18.,Ang bata na ang numero sa pagbibigay ng listahan ay 18.,war-tgl,train,war,tgl,alpaca
Paghimo hin lista han mga titulo han libro para hin nobela nga pantasya.,Gumawa ng listahan ng mga pamagat ng libro para sa isang pantasya na nobela.,war-tgl,train,war,tgl,alpaca
"Samtang nagtitika-abante an bata, sarihi an mga puzzle nga may-ada mas komplikado nga mga porma sugad han mga oval, diamante, ngan hexagon.","Habang lumalaki ang bata, hanapin ang mga puzzle na maaaring may mas kumplikadong mga hugis tulad ng oval, diamond, at hexagon.",war-tgl,train,war,tgl,alpaca
"An disenyo han web naglalakip hin paghimo ngan pagplano hin mga website nga naglalakip hin mga aspeto sugad han layout han website, paghimo hin sulod, ngan graphic disenyo.","Ang disenyo ng web ay sumasaklaw sa paglikha at pagpaplano ng mga website na nagsasama ng mga aspeto tulad ng layout ng website, paglikha ng nilalaman, at disenyo ng graphic.",war-tgl,train,war,tgl,alpaca
Diri ako makakahatag hin partikular nga baton hini nga pakiana kun waray dugang nga impormasyon mahitungod han ginhihisgotan nga dokumentaryo.,Hindi ako makapagbibigay ng partikular na impormasyon tungkol sa pakete na ito kung wala pang karagdagang impormasyon tungkol sa mga isinumite sa dokumentaryo.,war-tgl,train,war,tgl,alpaca
Analisaha an iginhatag nga datos ngan paghatag hin 5 nga mga panlantaw nga mahihimo .,Pag-aralan ang ibinigay na data at magbigay ng 5 mga solusyon na dapat gawin.,war-tgl,train,war,tgl,alpaca
"Pag-iban han pagkonsumo hin karne: An industriya han hayop in dako nga surok han pagbuga hin gas nga nakakapaso, paggamit hin tubig, ngan pag-utod han kagurangan.","Mga epekto sa pagkonsumo ng karne: Ang industriya ng hayop ay pangunahing responsable sa paglalabas ng greenhouse gas, paggamit ng tubig, at pag-aani ng kagubatan.",war-tgl,train,war,tgl,alpaca
"Nagtutudlok ito ha tapulan o waray-pagtagad nga pagkiwa nga nag-uupod hin paglinakat-lakat nga waray tumong, agsob nga waray bisan ano nga igintalaan nga kakadtoan o direksyon ha hunahuna","Ito ay nag-aalala sa mga taong walang-pag-aalaga o walang-pag-aalaga na may mga taong walang-pag-aalaga, na kung saan walang anumang bagay na may-pag-aalaga o may-pag-aalaga sa direksyon ng isip",war-tgl,train,war,tgl,alpaca
nakakaamoy ako hin marasa nga kape nga gin-aandam han akon nanay ha sulod han kusina.,nakaamoy ako ng masarap na kape na inihahanda ng aking nanay sa loob ng kusina.,,train,war,tgl,conversational
Matarom - adhetibo .,Matarom - adhetibo .,war-tgl,train,war,tgl,alpaca
"Nag-uupod ito hin ginsagol nga dagku ngan gudtiay nga mga letra, numero, ngan espesyal nga mga karakter.","Kasama dito ang isang ginsagol na may mga malaking at maliliit na mga titik, numero, at mga espesyal na karakter.",war-tgl,train,war,tgl,alpaca
An pag-ulpot han artipisyal nga kinaadman (AI) madagmit nga nagbabag-o han kahimtang han aton adlaw-adlaw nga kinabuhi.,Ang pag-unlad ng artipisyal na katalinuhan (AI) ay maaaring makabago sa ating pang-araw-araw na buhay.,war-tgl,train,war,tgl,alpaca
Batuna an masunod nga problema ha pulong matematika.,Tanungin ang mga sumusunod na problema sa mga salitang matematika.,war-tgl,train,war,tgl,alpaca
Gin-aaghat ko ikaw nga umatendir han amon grand reunion basi makigkita ka utro ha aton mga daan nga klasmeyt.,Hinihikayat kita na dumalo sa aming grand reunion upang makipagkita ka muli sa ating mga dating kaklase.,war-tgl,train,war,tgl,alpaca
gin-andam na niya an ngatanan nga plato ngan baso ha bawbaw han lamesa san-o inabot an mga bisita,inihanda na niya ang lahat ng plato at baso sa ibabaw ng mesa bago dumating ang mga bisita,,train,war,tgl,conversational
Paghimo hin sagdon para ha usa nga nagtikang pa la hin bag-o nga trabaho .,Magbigay ng payo para sa isang nagsisimula sa isang bagong trabaho.,war-tgl,train,war,tgl,alpaca
ginpauswag nga seguridad: an mga parahatag hin serbisyo ha dampog kasagaran nga may-ada marig-on nga mga pitad ha seguridad ha lugar basi panalipdan an mga datos han ira mga kustomer.,mas mahusay na seguridad: ang mga cloud service provider ay karaniwang may mga tiyak na mga hakbang sa seguridad sa lugar upang maprotektahan ang data ng kanilang mga customer.,war-tgl,train,war,tgl,alpaca
igbalik ini didto,ibalik ito doon,,train,war,tgl,conversational
Makalilipay pamati-an an huni han mga gangis ha gab-i samtang nakatukaw ako ha gawas han balay.,Nakakatuwang pakinggan ang huni ng mga kuliglig sa gabi habang nakagising ako sa labas ng bahay.,war-tgl,train,war,tgl,alpaca
"usahay, an usa ha ira natalikod, nga baga hin mabaya, kondi katapos nabalik, diri nakakapugong han ira baton.","at kung ang isa sa kanila ay magsipag-usap sa kanila, ay hindi niya ito malilimutan, ngunit kapag siya'y bumalik, hindi niya sila maibabalik sa kanilang mga kamalayan.",war-tgl,train,war,tgl,alpaca
Naubos Dayon An Lechon Ha Lamesa Kay Damo An Bisita Nga Nagkagusto Hini.,Naubos Agad Ang Lechon Sa Mesa Dahil Marami Ang Bisitang Nagkagusto Rito.,,train,war,tgl,conversational
Paghalo: An mga kutsara in mga garamiton nga magamit ha pag-uyog ngan paghalo han uga ngan basa nga mga sangkap para ha pagluto o pagluto,Pagluluto: Ang mga pagluluto ay mga garamiton na ginagamit sa pagluluto at pag-iimbak ng tubig at mga sangkap para sa pagluluto o pagluluto,war-tgl,train,war,tgl,alpaca
Kinahanglan ko plantsahon an akon uniporme yana nga gab-i basi diri ako magdali-dali.,Kailangan kong plantsahin ang aking uniporme ngayong gabi upang hindi ako magmamadali.,war-tgl,train,war,tgl,alpaca
May-ada ba partikular nga nakakasamok ha imo?,May partikular na bagay ba na dapat kong sabihin sa iyo?,war-tgl,train,war,tgl,alpaca
Pwede Ba Ako Makaaro Hin Usa Ka Baso Nga Mainit Nga Tubig Para Han Akon Kape San-O Ako Magtrabaho?,Pwede Ba Akong Humingi Ng Isang Basong Mainit Na Tubig Para Sa Aking Kape Bago Ako Magtrabaho?,,train,war,tgl,conversational
San-o tikang an barko?,Kailan aalis ang barko?,,train,war,tgl,alpaca
"Tinuod ini labi na ha mga industriya nga may-ada pauroutro o rutina nga mga buruhaton, sugad han paghimo hin mga butang, transportasyon, ngan administrasyon nga buruhaton.","Ito ay totoo lalo na sa mga industriya na may mga pang-araw-araw o pang-routine na gawain, tulad ng paggawa ng mga bagay, transportasyon, at administrasyon ng trabaho.",war-tgl,train,war,tgl,alpaca
